customer_id,amount,booking_id,room_nights_with_status_2,amount,booking_id,room_nights_with_status_2,amount,booking_id,room_nights_with_status_2
72807,6173.0,2.0,1 days 00:00:00.000000000,,,,,,
72844,,,,4593.0,1.0,1 days 00:00:00.000000000,4159.0,1.0,1 days 00:00:00.000000000
72883,,,,2534.0,1.0,1 days 00:00:00.000000000,,,
73006,,,,17675.0,4.0,2 days 00:00:00.000000000,,,
73042,3897.0,1.0,2 days 00:00:00.000000000,,,,,,
73065,,,,,,,2209.0,1.0,1 days 00:00:00.000000000
73181,,,,,,,6626.0,2.0,3 days 00:00:00.000000000
73210,,,,4354.0,1.0,1 days 00:00:00.000000000,,,
73278,,,,1299.0,1.0,1 days 00:00:00.000000000,,,
73651,,,,,,,2274.0,1.0,1 days 00:00:00.000000000
73708,3588.0,1.0,1 days 00:00:00.000000000,,,,,,
73873,,,,,,,19492.0,1.0,0 days 00:00:00.000000000
73902,,,,2664.0,1.0,0 days 00:00:00.000000000,,,
74224,,,,,,,3964.0,1.0,1 days 00:00:00.000000000
74325,3362.0,2.0,1 days 00:00:00.000000000,,,,,,
74343,,,,2404.0,1.0,0 days 00:00:00.000000000,,,
74427,,,,7731.0,2.0,0 days 00:00:00.000000000,,,
74628,3054.0,1.0,0 days 00:00:00.000000000,,,,,,
74653,3444.0,1.0,1 days 00:00:00.000000000,6628.0,2.0,2 days 00:00:00.000000000,,,
74860,9811.0,4.0,2 days 00:00:00.000000000,10526.0,4.0,2 days 00:00:00.000000000,33975.0,3.0,6 days 00:00:00.000000000
75070,4028.0,2.0,0 days 00:00:00.000000000,,,,,,
75121,9812.0,1.0,0 days 00:00:00.000000000,,,,,,
75141,,,,2274.0,1.0,1 days 00:00:00.000000000,,,
75155,,,,,,,1494.0,1.0,1 days 00:00:00.000000000
75173,,,,2729.0,1.0,1 days 00:00:00.000000000,,,
75174,,,,,,,1299.0,1.0,1 days 00:00:00.000000000
75341,,,,3897.0,1.0,2 days 00:00:00.000000000,,,
75795,,,,3656.0,1.0,2 days 00:00:00.000000000,,,
75870,4567.0,2.0,1 days 00:00:00.000000000,,,,2079.0,1.0,0 days 00:00:00.000000000
75928,4688.0,2.0,0 days 00:00:00.000000000,,,,,,
75950,2079.0,1.0,1 days 00:00:00.000000000,,,,,,
76046,,,,3316.0,1.0,0 days 00:00:00.000000000,2924.0,1.0,0 days 00:00:00.000000000
76262,,,,3588.0,1.0,1 days 00:00:00.000000000,,,
76269,,,,7537.0,1.0,0 days 00:00:00.000000000,,,
76337,,,,,,,2599.0,1.0,1 days 00:00:00.000000000
76528,,,,,,,2794.0,1.0,0 days 00:00:00.000000000
76786,,,,2144.0,1.0,0 days 00:00:00.000000000,,,
76836,,,,,,,4347.0,1.0,2 days 00:00:00.000000000
76847,,,,,,,4157.0,1.0,2 days 00:00:00.000000000
76850,1104.0,1.0,1 days 00:00:00.000000000,,,,,,
76858,,,,,,,1819.0,1.0,1 days 00:00:00.000000000
76893,,,,,,,2274.0,1.0,0 days 00:00:00.000000000
76917,,,,1754.0,1.0,1 days 00:00:00.000000000,,,
77061,,,,4547.0,1.0,0 days 00:00:00.000000000,2859.0,1.0,1 days 00:00:00.000000000
77175,,,,3557.0,1.0,2 days 00:00:00.000000000,,,
77179,23383.0,3.0,9 days 00:00:00.000000000,82708.0,7.0,28 days 00:00:00.000000000,,,
77525,3768.0,2.0,1 days 00:00:00.000000000,,,,,,
77745,33755.0,5.0,1 days 00:00:00.000000000,31727.0,3.0,0 days 00:00:00.000000000,51006.0,5.0,1 days 00:00:00.000000000
77837,10331.0,1.0,0 days 00:00:00.000000000,,,,,,
77901,,,,2573.0,1.0,1 days 00:00:00.000000000,2675.0,1.0,1 days 00:00:00.000000000
77935,1949.0,1.0,1 days 00:00:00.000000000,,,,2014.0,1.0,1 days 00:00:00.000000000
78264,3509.0,1.0,0 days 00:00:00.000000000,,,,,,
78365,,,,16308.0,7.0,7 days 00:00:00.000000000,28196.0,12.0,12 days 00:00:00.000000000
78447,,,,7322.0,1.0,0 days 00:00:00.000000000,,,
78454,4046.0,2.0,0 days 00:00:00.000000000,,,,,,
78626,3444.0,1.0,1 days 00:00:00.000000000,,,,,,
78628,2206.0,1.0,1 days 00:00:00.000000000,,,,,,
78645,2469.0,1.0,0 days 00:00:00.000000000,,,,,,
78646,2903.0,1.0,1 days 00:00:00.000000000,,,,,,
78706,,,,1949.0,1.0,1 days 00:00:00.000000000,,,
78708,,,,7016.0,2.0,1 days 00:00:00.000000000,,,
78900,2133.0,1.0,1 days 00:00:00.000000000,,,,,,
78903,,,,8382.0,1.0,2 days 00:00:00.000000000,,,
78914,2209.0,1.0,1 days 00:00:00.000000000,,,,,,
79319,,,,2339.0,1.0,0 days 00:00:00.000000000,,,
79346,,,,4874.0,1.0,1 days 00:00:00.000000000,,,
79348,2989.0,1.0,1 days 00:00:00.000000000,,,,,,
79360,2209.0,1.0,1 days 00:00:00.000000000,,,,2664.0,1.0,1 days 00:00:00.000000000
79414,,,,,,,2014.0,1.0,1 days 00:00:00.000000000
79434,,,,3639.0,1.0,1 days 00:00:00.000000000,,,
79500,,,,5018.0,1.0,2 days 00:00:00.000000000,,,
79732,,,,2339.0,1.0,0 days 00:00:00.000000000,,,
80607,1819.0,1.0,1 days 00:00:00.000000000,,,,,,
80621,3169.0,1.0,0 days 00:00:00.000000000,,,,,,
81387,,,,,,,8385.0,1.0,3 days 00:00:00.000000000
81480,2079.0,1.0,0 days 00:00:00.000000000,,,,,,
81637,1949.0,1.0,1 days 00:00:00.000000000,,,,,,
81672,2404.0,1.0,0 days 00:00:00.000000000,,,,,,
81709,2192.0,1.0,0 days 00:00:00.000000000,,,,,,
81775,7147.0,3.0,1 days 00:00:00.000000000,,,,2674.0,1.0,0 days 00:00:00.000000000
82026,,,,,,,1949.0,1.0,1 days 00:00:00.000000000
82104,,,,1754.0,1.0,0 days 00:00:00.000000000,,,
82195,,,,2534.0,1.0,0 days 00:00:00.000000000,,,
82206,,,,3964.0,1.0,1 days 00:00:00.000000000,,,
82240,10397.0,1.0,0 days 00:00:00.000000000,,,,,,
82622,2729.0,1.0,1 days 00:00:00.000000000,,,,,,
82641,,,,,,,6497.0,1.0,0 days 00:00:00.000000000
82702,11434.0,2.0,2 days 00:00:00.000000000,,,,,,
82864,,,,,,,2773.0,1.0,1 days 00:00:00.000000000
82881,6627.0,1.0,2 days 00:00:00.000000000,,,,21052.0,2.0,0 days 00:00:00.000000000
83024,,,,2144.0,1.0,0 days 00:00:00.000000000,,,
83178,,,,,,,2534.0,1.0,0 days 00:00:00.000000000
83467,2274.0,1.0,1 days 00:00:00.000000000,,,,,,
83516,,,,2664.0,1.0,1 days 00:00:00.000000000,,,
83686,2404.0,1.0,1 days 00:00:00.000000000,,,,1949.0,1.0,0 days 00:00:00.000000000
83735,2079.0,1.0,1 days 00:00:00.000000000,2209.0,1.0,1 days 00:00:00.000000000,,,
83841,13095.0,2.0,2 days 00:00:00.000000000,,,,,,
83896,5849.0,1.0,1 days 00:00:00.000000000,5132.0,1.0,2 days 00:00:00.000000000,,,
83992,,,,,,,3739.0,1.0,2 days 00:00:00.000000000
84259,3379.0,1.0,1 days 00:00:00.000000000,,,,,,
84287,,,,,,,3189.0,1.0,0 days 00:00:00.000000000
84630,,,,16240.0,1.0,6 days 00:00:00.000000000,,,
85093,,,,2794.0,1.0,1 days 00:00:00.000000000,,,
85307,5719.0,1.0,0 days 00:00:00.000000000,,,,,,
85351,3684.0,1.0,2 days 00:00:00.000000000,,,,,,
85376,2729.0,1.0,1 days 00:00:00.000000000,,,,5002.0,3.0,2 days 00:00:00.000000000
85412,2231.0,1.0,0 days 00:00:00.000000000,4487.0,2.0,2 days 00:00:00.000000000,1888.0,1.0,1 days 00:00:00.000000000
85427,,,,,,,2599.0,1.0,1 days 00:00:00.000000000
85431,,,,2534.0,1.0,1 days 00:00:00.000000000,2171.0,1.0,0 days 00:00:00.000000000
85555,22870.0,1.0,0 days 00:00:00.000000000,11710.0,1.0,4 days 00:00:00.000000000,,,
85562,2664.0,1.0,1 days 00:00:00.000000000,,,,,,
85588,,,,,,,1594.0,1.0,1 days 00:00:00.000000000
85699,,,,4354.0,1.0,1 days 00:00:00.000000000,,,
85715,4399.0,1.0,0 days 00:00:00.000000000,,,,,,
85876,25644.0,1.0,14 days 00:00:00.000000000,,,,,,
85993,,,,4288.0,2.0,1 days 00:00:00.000000000,,,
86029,,,,3769.0,1.0,1 days 00:00:00.000000000,,,
86098,2599.0,1.0,1 days 00:00:00.000000000,,,,3444.0,1.0,0 days 00:00:00.000000000
86187,,,,2469.0,1.0,1 days 00:00:00.000000000,,,
86258,,,,,,,1754.0,1.0,1 days 00:00:00.000000000
86273,,,,2469.0,1.0,1 days 00:00:00.000000000,,,
86311,3199.0,1.0,1 days 00:00:00.000000000,,,,,,
86456,,,,4092.0,1.0,2 days 00:00:00.000000000,,,
86555,,,,,,,1885.0,1.0,1 days 00:00:00.000000000
86676,,,,,,,2209.0,1.0,1 days 00:00:00.000000000
86713,,,,,,,1594.0,1.0,1 days 00:00:00.000000000
86742,3962.0,1.0,2 days 00:00:00.000000000,,,,,,
86889,,,,1732.0,1.0,0 days 00:00:00.000000000,,,
87053,,,,,,,2751.0,1.0,0 days 00:00:00.000000000
87218,83538.0,1.0,0 days 00:00:00.000000000,,,,,,
87373,,,,4352.0,1.0,0 days 00:00:00.000000000,,,
87662,5977.0,1.0,2 days 00:00:00.000000000,,,,,,
87679,3117.0,1.0,2 days 00:00:00.000000000,,,,1559.0,1.0,1 days 00:00:00.000000000
87734,,,,2339.0,1.0,1 days 00:00:00.000000000,2664.0,1.0,1 days 00:00:00.000000000
87764,8705.0,5.0,2 days 00:00:00.000000000,,,,,,
87768,28368.0,3.0,5 days 00:00:00.000000000,,,,2859.0,1.0,1 days 00:00:00.000000000
88044,,,,,,,12217.0,1.0,2 days 00:00:00.000000000
88392,9676.0,1.0,3 days 00:00:00.000000000,,,,,,
88424,,,,2014.0,1.0,0 days 00:00:00.000000000,1364.0,1.0,1 days 00:00:00.000000000
88586,,,,,,,2274.0,1.0,1 days 00:00:00.000000000
88692,,,,,,,29887.0,1.0,0 days 00:00:00.000000000
88774,31585.0,1.0,4 days 00:00:00.000000000,,,,,,
88846,,,,,,,2924.0,1.0,1 days 00:00:00.000000000
88880,,,,,,,2404.0,1.0,0 days 00:00:00.000000000
88934,,,,,,,3378.0,2.0,1 days 00:00:00.000000000
88939,10397.0,3.0,3 days 00:00:00.000000000,,,,,,
89579,15725.0,2.0,1 days 00:00:00.000000000,,,,,,
89798,,,,,,,13190.0,1.0,3 days 00:00:00.000000000
89811,1689.0,1.0,1 days 00:00:00.000000000,,,,,,
89928,5067.0,1.0,2 days 00:00:00.000000000,,,,,,
90036,9033.0,2.0,2 days 00:00:00.000000000,,,,,,
90112,,,,7796.0,2.0,3 days 00:00:00.000000000,,,
90622,,,,5654.0,1.0,1 days 00:00:00.000000000,,,
90625,2079.0,1.0,1 days 00:00:00.000000000,2404.0,1.0,1 days 00:00:00.000000000,,,
90948,,,,,,,9552.0,3.0,0 days 00:00:00.000000000
91083,2534.0,1.0,1 days 00:00:00.000000000,,,,,,
91232,,,,1819.0,1.0,0 days 00:00:00.000000000,,,
91545,,,,,,,7796.0,1.0,0 days 00:00:00.000000000
91632,,,,4417.0,1.0,2 days 00:00:00.000000000,,,
91702,2794.0,1.0,1 days 00:00:00.000000000,,,,,,
91912,,,,,,,3649.0,2.0,2 days 00:00:00.000000000
91936,,,,,,,4354.0,1.0,0 days 00:00:00.000000000
92056,,,,,,,1906.0,1.0,0 days 00:00:00.000000000
92309,2079.0,1.0,0 days 00:00:00.000000000,,,,,,
92416,,,,,,,4224.0,1.0,1 days 00:00:00.000000000
92417,,,,2079.0,1.0,1 days 00:00:00.000000000,,,
92430,,,,,,,2274.0,1.0,0 days 00:00:00.000000000
92482,2404.0,1.0,1 days 00:00:00.000000000,,,,,,
92557,,,,,,,2924.0,1.0,1 days 00:00:00.000000000
92590,3119.0,1.0,0 days 00:00:00.000000000,,,,,,
92694,,,,5588.0,2.0,1 days 00:00:00.000000000,,,
92904,12021.0,4.0,2 days 00:00:00.000000000,,,,,,
93021,,,,9747.0,3.0,2 days 00:00:00.000000000,,,
93144,1732.0,1.0,0 days 00:00:00.000000000,,,,,,
93174,,,,,,,2181.0,1.0,1 days 00:00:00.000000000
93264,1300.0,1.0,1 days 00:00:00.000000000,,,,,,
93346,,,,3574.0,1.0,1 days 00:00:00.000000000,,,
93351,,,,2687.0,1.0,1 days 00:00:00.000000000,,,
93374,,,,7679.0,2.0,4 days 00:00:00.000000000,,,
93508,,,,,,,1624.0,1.0,0 days 00:00:00.000000000
93801,,,,2220.0,1.0,1 days 00:00:00.000000000,,,
94034,2811.0,1.0,0 days 00:00:00.000000000,,,,,,
94128,,,,,,,1819.0,1.0,1 days 00:00:00.000000000
94377,3576.0,1.0,1 days 00:00:00.000000000,2274.0,1.0,1 days 00:00:00.000000000,,,
94413,,,,3184.0,1.0,1 days 00:00:00.000000000,,,
94430,,,,6626.0,1.0,0 days 00:00:00.000000000,,,
94477,,,,,,,1819.0,1.0,1 days 00:00:00.000000000
94520,,,,4441.0,1.0,2 days 00:00:00.000000000,,,
94861,,,,2599.0,1.0,1 days 00:00:00.000000000,,,
95107,,,,,,,2664.0,1.0,0 days 00:00:00.000000000
95113,6626.0,1.0,3 days 00:00:00.000000000,,,,,,
95174,2092.0,1.0,1 days 00:00:00.000000000,,,,,,
95557,,,,6887.0,1.0,2 days 00:00:00.000000000,,,
95960,,,,2553.0,1.0,1 days 00:00:00.000000000,,,
96027,,,,,,,3247.0,1.0,2 days 00:00:00.000000000
96030,,,,4612.0,1.0,2 days 00:00:00.000000000,2599.0,1.0,0 days 00:00:00.000000000
96106,6431.0,1.0,3 days 00:00:00.000000000,,,,,,
96349,,,,,,,1559.0,1.0,1 days 00:00:00.000000000
96563,2274.0,1.0,1 days 00:00:00.000000000,,,,2339.0,1.0,1 days 00:00:00.000000000
96585,,,,,,,7926.0,2.0,3 days 00:00:00.000000000
96803,,,,8510.0,1.0,3 days 00:00:00.000000000,,,
97046,3184.0,1.0,0 days 00:00:00.000000000,,,,,,
97164,2276.0,1.0,1 days 00:00:00.000000000,,,,,,
97348,,,,,,,3524.0,1.0,1 days 00:00:00.000000000
97561,,,,,,,1661.0,1.0,0 days 00:00:00.000000000
97682,5214.0,1.0,0 days 00:00:00.000000000,,,,,,
97745,,,,2339.0,1.0,0 days 00:00:00.000000000,,,
97775,6101.0,2.0,1 days 00:00:00.000000000,,,,,,
97841,,,,2685.0,1.0,0 days 00:00:00.000000000,,,
98247,,,,,,,1871.0,1.0,1 days 00:00:00.000000000
98294,1949.0,1.0,1 days 00:00:00.000000000,2404.0,1.0,0 days 00:00:00.000000000,,,
98338,2924.0,1.0,0 days 00:00:00.000000000,,,,,,
98373,3768.0,2.0,1 days 00:00:00.000000000,,,,,,
98551,,,,2339.0,1.0,1 days 00:00:00.000000000,,,
98717,,,,,,,4217.0,1.0,0 days 00:00:00.000000000
98742,,,,,,,7278.0,2.0,2 days 00:00:00.000000000
98785,,,,2924.0,1.0,1 days 00:00:00.000000000,,,
98876,,,,,,,3249.0,1.0,1 days 00:00:00.000000000
99071,,,,5652.0,1.0,2 days 00:00:00.000000000,,,
99316,7391.0,1.0,3 days 00:00:00.000000000,,,,,,
99396,2144.0,1.0,1 days 00:00:00.000000000,2404.0,1.0,1 days 00:00:00.000000000,,,
99420,,,,,,,1794.0,1.0,1 days 00:00:00.000000000
99465,,,,,,,10135.0,1.0,4 days 00:00:00.000000000
99730,,,,,,,10847.0,1.0,0 days 00:00:00.000000000
99794,2042.0,1.0,1 days 00:00:00.000000000,,,,,,
99817,,,,,,,4562.0,2.0,2 days 00:00:00.000000000
100139,8447.0,1.0,2 days 00:00:00.000000000,,,,21572.0,2.0,2 days 00:00:00.000000000
100197,,,,,,,1884.0,1.0,1 days 00:00:00.000000000
100201,2014.0,1.0,0 days 00:00:00.000000000,,,,,,
100305,,,,5392.0,1.0,2 days 00:00:00.000000000,,,
100336,,,,,,,2795.0,1.0,1 days 00:00:00.000000000
100536,2404.0,1.0,0 days 00:00:00.000000000,,,,,,
100627,7668.0,2.0,0 days 00:00:00.000000000,,,,,,
100771,,,,,,,4688.0,2.0,2 days 00:00:00.000000000
100829,,,,,,,4287.0,1.0,2 days 00:00:00.000000000
100836,3637.0,1.0,0 days 00:00:00.000000000,,,,,,
100935,,,,,,,2209.0,1.0,1 days 00:00:00.000000000
100962,2094.0,1.0,0 days 00:00:00.000000000,,,,,,
101051,,,,2924.0,1.0,1 days 00:00:00.000000000,,,
101088,,,,,,,2274.0,1.0,0 days 00:00:00.000000000
101173,,,,,,,26305.0,4.0,9 days 00:00:00.000000000
101446,,,,4548.0,2.0,0 days 00:00:00.000000000,,,
101548,5524.0,3.0,1 days 00:00:00.000000000,,,,,,
101625,3703.0,2.0,1 days 00:00:00.000000000,,,,1884.0,1.0,1 days 00:00:00.000000000
101925,12667.0,1.0,0 days 00:00:00.000000000,,,,,,
102430,2469.0,1.0,0 days 00:00:00.000000000,,,,,,
102620,,,,,,,3374.0,1.0,1 days 00:00:00.000000000
102793,,,,5199.0,1.0,1 days 00:00:00.000000000,,,
103003,2977.0,1.0,0 days 00:00:00.000000000,,,,,,
103227,,,,3117.0,1.0,0 days 00:00:00.000000000,,,
103317,2236.0,1.0,1 days 00:00:00.000000000,,,,,,
103992,,,,,,,1819.0,1.0,1 days 00:00:00.000000000
104160,,,,62711.0,3.0,6 days 00:00:00.000000000,,,
104479,,,,,,,2313.0,1.0,0 days 00:00:00.000000000
104980,,,,2868.0,2.0,1 days 00:00:00.000000000,,,
105035,,,,,,,4807.0,1.0,2 days 00:00:00.000000000
105268,,,,,,,15636.0,3.0,0 days 00:00:00.000000000
105510,2783.0,1.0,1 days 00:00:00.000000000,,,,,,
105620,,,,8772.0,3.0,2 days 00:00:00.000000000,,,
105919,,,,5533.0,1.0,0 days 00:00:00.000000000,,,
106080,,,,,,,2014.0,1.0,1 days 00:00:00.000000000
106125,,,,,,,6044.0,2.0,0 days 00:00:00.000000000
106210,12679.0,5.0,3 days 00:00:00.000000000,9355.0,3.0,1 days 00:00:00.000000000,8944.0,2.0,3 days 00:00:00.000000000
106295,,,,2924.0,1.0,1 days 00:00:00.000000000,,,
106307,2795.0,1.0,2 days 00:00:00.000000000,,,,,,
106487,,,,,,,3899.0,1.0,0 days 00:00:00.000000000
106508,,,,8447.0,3.0,2 days 00:00:00.000000000,,,
106583,,,,4484.0,1.0,1 days 00:00:00.000000000,,,
106720,,,,9682.0,1.0,0 days 00:00:00.000000000,,,
106764,2274.0,1.0,0 days 00:00:00.000000000,,,,2209.0,1.0,1 days 00:00:00.000000000
106867,,,,,,,7535.0,1.0,4 days 00:00:00.000000000
106973,6043.0,2.0,0 days 00:00:00.000000000,,,,2729.0,1.0,0 days 00:00:00.000000000
106977,2534.0,1.0,0 days 00:00:00.000000000,,,,2469.0,1.0,0 days 00:00:00.000000000
107041,,,,5004.0,2.0,1 days 00:00:00.000000000,2664.0,1.0,0 days 00:00:00.000000000
107073,5416.0,2.0,1 days 00:00:00.000000000,,,,,,
107105,4488.0,1.0,2 days 00:00:00.000000000,,,,,,
107187,3704.0,1.0,1 days 00:00:00.000000000,,,,,,
107622,,,,2664.0,1.0,1 days 00:00:00.000000000,,,
107631,3509.0,1.0,1 days 00:00:00.000000000,,,,,,
107726,19624.0,2.0,2 days 00:00:00.000000000,,,,,,
107937,,,,,,,2404.0,1.0,0 days 00:00:00.000000000
108129,5003.0,2.0,2 days 00:00:00.000000000,,,,,,
108140,,,,,,,2209.0,1.0,0 days 00:00:00.000000000
108169,1949.0,1.0,0 days 00:00:00.000000000,,,,,,
108360,5068.0,2.0,1 days 00:00:00.000000000,4223.0,2.0,1 days 00:00:00.000000000,9321.0,4.0,1 days 00:00:00.000000000
108885,3563.0,1.0,0 days 00:00:00.000000000,5524.0,1.0,0 days 00:00:00.000000000,,,
109075,1884.0,1.0,1 days 00:00:00.000000000,,,,3638.0,2.0,2 days 00:00:00.000000000
109142,,,,2794.0,1.0,1 days 00:00:00.000000000,,,
109230,,,,,,,3508.0,2.0,1 days 00:00:00.000000000
109602,,,,2664.0,1.0,0 days 00:00:00.000000000,,,
109945,7082.0,1.0,0 days 00:00:00.000000000,,,,,,
109970,,,,,,,2079.0,1.0,1 days 00:00:00.000000000
109973,4743.0,2.0,1 days 00:00:00.000000000,,,,1840.0,1.0,0 days 00:00:00.000000000
110246,1949.0,1.0,1 days 00:00:00.000000000,,,,,,
110256,,,,,,,3375.0,2.0,2 days 00:00:00.000000000
110402,1949.0,1.0,0 days 00:00:00.000000000,,,,,,
110482,,,,17216.0,2.0,9 days 00:00:00.000000000,,,
110650,,,,,,,2079.0,1.0,1 days 00:00:00.000000000
110810,,,,1884.0,1.0,1 days 00:00:00.000000000,,,
111098,2664.0,1.0,1 days 00:00:00.000000000,3487.0,1.0,0 days 00:00:00.000000000,,,
111153,2599.0,1.0,1 days 00:00:00.000000000,,,,,,
111743,,,,,,,2014.0,1.0,0 days 00:00:00.000000000
111771,,,,,,,2469.0,1.0,0 days 00:00:00.000000000
111950,2729.0,1.0,1 days 00:00:00.000000000,3588.0,1.0,0 days 00:00:00.000000000,2197.0,1.0,0 days 00:00:00.000000000
112239,,,,,,,6739.0,1.0,0 days 00:00:00.000000000
112410,,,,2469.0,1.0,0 days 00:00:00.000000000,,,
112455,,,,,,,1754.0,1.0,1 days 00:00:00.000000000
112514,,,,10785.0,1.0,0 days 00:00:00.000000000,,,
112615,11755.0,3.0,2 days 00:00:00.000000000,,,,,,
112619,,,,8577.0,3.0,0 days 00:00:00.000000000,,,
112633,3379.0,1.0,0 days 00:00:00.000000000,,,,,,
112913,26255.0,1.0,4 days 00:00:00.000000000,,,,,,
112916,7093.0,1.0,2 days 00:00:00.000000000,,,,2274.0,1.0,1 days 00:00:00.000000000
113593,,,,,,,1819.0,1.0,0 days 00:00:00.000000000
113777,,,,,,,1798.0,1.0,1 days 00:00:00.000000000
113815,,,,7148.0,2.0,2 days 00:00:00.000000000,,,
113889,4257.0,2.0,2 days 00:00:00.000000000,1754.0,1.0,1 days 00:00:00.000000000,6261.0,3.0,3 days 00:00:00.000000000
113931,,,,13387.0,1.0,2 days 00:00:00.000000000,,,
114013,13449.0,2.0,0 days 00:00:00.000000000,,,,6368.0,2.0,0 days 00:00:00.000000000
114316,4808.0,2.0,0 days 00:00:00.000000000,2274.0,1.0,1 days 00:00:00.000000000,,,
114366,,,,2209.0,1.0,0 days 00:00:00.000000000,,,
114490,2339.0,1.0,1 days 00:00:00.000000000,2079.0,1.0,1 days 00:00:00.000000000,4288.0,2.0,2 days 00:00:00.000000000
114763,4614.0,1.0,0 days 00:00:00.000000000,,,,,,
115233,,,,10527.0,1.0,2 days 00:00:00.000000000,,,
115308,,,,,,,18253.0,5.0,5 days 00:00:00.000000000
115430,,,,,,,2891.0,1.0,1 days 00:00:00.000000000
115548,5456.0,1.0,0 days 00:00:00.000000000,,,,,,
115643,,,,,,,2794.0,1.0,1 days 00:00:00.000000000
116003,,,,,,,2469.0,1.0,1 days 00:00:00.000000000
116321,,,,,,,2079.0,1.0,1 days 00:00:00.000000000
116379,,,,2274.0,1.0,1 days 00:00:00.000000000,,,
116485,,,,,,,1950.0,1.0,1 days 00:00:00.000000000
116510,,,,1884.0,1.0,1 days 00:00:00.000000000,,,
116513,,,,,,,1386.0,1.0,1 days 00:00:00.000000000
116791,1689.0,1.0,0 days 00:00:00.000000000,,,,,,
116920,,,,,,,2179.0,1.0,1 days 00:00:00.000000000
117378,5717.0,1.0,2 days 00:00:00.000000000,2274.0,1.0,1 days 00:00:00.000000000,7277.0,1.0,0 days 00:00:00.000000000
117528,,,,,,,5280.0,2.0,0 days 00:00:00.000000000
117555,,,,9617.0,1.0,0 days 00:00:00.000000000,,,
117605,3461.0,1.0,2 days 00:00:00.000000000,,,,,,
118052,,,,,,,4612.0,1.0,2 days 00:00:00.000000000
118118,4224.0,1.0,1 days 00:00:00.000000000,,,,,,
118644,,,,,,,4612.0,1.0,2 days 00:00:00.000000000
118645,,,,1560.0,1.0,0 days 00:00:00.000000000,,,
118825,,,,,,,2924.0,1.0,1 days 00:00:00.000000000
118827,,,,2404.0,1.0,0 days 00:00:00.000000000,5262.0,3.0,1 days 00:00:00.000000000
118918,,,,,,,2144.0,1.0,0 days 00:00:00.000000000
119048,3227.0,1.0,0 days 00:00:00.000000000,,,,,,
119112,6302.0,3.0,1 days 00:00:00.000000000,,,,2053.0,1.0,0 days 00:00:00.000000000
119314,2404.0,1.0,0 days 00:00:00.000000000,,,,,,
119441,18194.0,1.0,0 days 00:00:00.000000000,,,,,,
119466,9617.0,3.0,0 days 00:00:00.000000000,4483.0,2.0,0 days 00:00:00.000000000,,,
119500,6466.0,3.0,2 days 00:00:00.000000000,,,,,,
119565,6498.0,2.0,2 days 00:00:00.000000000,3314.0,1.0,1 days 00:00:00.000000000,,,
119652,,,,,,,3444.0,1.0,0 days 00:00:00.000000000
119697,,,,,,,6399.0,1.0,2 days 00:00:00.000000000
119953,,,,7797.0,1.0,0 days 00:00:00.000000000,,,
120340,13323.0,2.0,2 days 00:00:00.000000000,2600.0,1.0,0 days 00:00:00.000000000,4549.0,1.0,0 days 00:00:00.000000000
120371,3184.0,1.0,1 days 00:00:00.000000000,,,,,,
120625,2058.0,1.0,1 days 00:00:00.000000000,2339.0,1.0,0 days 00:00:00.000000000,,,
121362,,,,6821.0,1.0,0 days 00:00:00.000000000,,,
121394,3726.0,1.0,2 days 00:00:00.000000000,,,,,,
121442,,,,1299.0,1.0,0 days 00:00:00.000000000,,,
121461,,,,10134.0,2.0,0 days 00:00:00.000000000,,,
121464,3509.0,1.0,1 days 00:00:00.000000000,,,,12764.0,4.0,0 days 00:00:00.000000000
121536,,,,1884.0,1.0,0 days 00:00:00.000000000,,,
121598,6562.0,1.0,2 days 00:00:00.000000000,,,,,,
121674,10917.0,1.0,2 days 00:00:00.000000000,,,,,,
121698,,,,2354.0,1.0,1 days 00:00:00.000000000,2293.0,1.0,1 days 00:00:00.000000000
121788,,,,,,,2664.0,1.0,0 days 00:00:00.000000000
122076,,,,,,,1494.0,1.0,1 days 00:00:00.000000000
122111,,,,11369.0,2.0,2 days 00:00:00.000000000,,,
122286,,,,,,,6108.0,2.0,1 days 00:00:00.000000000
122311,,,,,,,6041.0,1.0,0 days 00:00:00.000000000
122472,3249.0,1.0,1 days 00:00:00.000000000,,,,,,
122482,,,,,,,1689.0,1.0,0 days 00:00:00.000000000
122529,,,,,,,7796.0,1.0,3 days 00:00:00.000000000
122584,16114.0,2.0,4 days 00:00:00.000000000,19556.0,2.0,3 days 00:00:00.000000000,15398.0,3.0,5 days 00:00:00.000000000
122587,1949.0,1.0,1 days 00:00:00.000000000,,,,,,
122969,,,,2144.0,1.0,1 days 00:00:00.000000000,,,
122970,,,,,,,11374.0,2.0,3 days 00:00:00.000000000
123102,,,,1836.0,1.0,1 days 00:00:00.000000000,,,
123820,2079.0,1.0,1 days 00:00:00.000000000,,,,,,
123857,,,,,,,2794.0,1.0,1 days 00:00:00.000000000
123932,3899.0,1.0,1 days 00:00:00.000000000,,,,,,
123989,,,,,,,2144.0,1.0,1 days 00:00:00.000000000
124084,,,,2989.0,1.0,0 days 00:00:00.000000000,,,
124236,,,,,,,5067.0,1.0,2 days 00:00:00.000000000
124252,,,,6164.0,2.0,1 days 00:00:00.000000000,,,
124286,,,,,,,3184.0,1.0,0 days 00:00:00.000000000
124293,,,,,,,2561.0,1.0,1 days 00:00:00.000000000
